label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
007_mp,0.48923057317733765,0.751972496509552,0.5128745436668396,0.737453281879425,0.530612587928772,0.7091698050498962,0.546842098236084,0.689293622970581,0.5629343390464783,0.6785296201705933,0.5139496922492981,0.6590508818626404,0.540877640247345,0.6474652290344238,0.5589380264282227,0.6538088917732239,0.5707606673240662,0.6637554168701172,0.5097089409828186,0.6585846543312073,0.5381198525428772,0.6531543731689453,0.5555579662322998,0.6613141298294067,0.569987416267395,0.6722807288169861,0.5092625021934509,0.6649658679962158,0.5364229679107666,0.6607702970504761,0.5519771575927734,0.6679338216781616,0.563866376876831,0.6784743070602417,0.5108654499053955,0.6758134365081787,0.532151997089386,0.6708695292472839,0.5460618734359741,0.6739446520805359,0.5567421317100525,0.6798368096351624
007_mp,0.41655445098876953,0.6607872247695923,0.4333808720111847,0.6425080299377441,0.4527358412742615,0.6167697310447693,0.470273494720459,0.6048786640167236,0.484599769115448,0.6034461259841919,0.4443873465061188,0.5750681757926941,0.4705086052417755,0.5616617202758789,0.48814836144447327,0.5624096989631653,0.5011897683143616,0.568574845790863,0.4448040723800659,0.5784074664115906,0.47222810983657837,0.5678738951683044,0.4901246130466461,0.5702669024467468,0.5039723515510559,0.5763412117958069,0.4467039704322815,0.5871290564537048,0.4723300337791443,0.5781572461128235,0.48848506808280945,0.5806899666786194,0.5008041858673096,0.5851143598556519,0.44874587655067444,0.6002360582351685,0.46899470686912537,0.5899404883384705,0.482352077960968,0.588897705078125,0.49249154329299927,0.5905112028121948
007_mp,0.39373713731765747,0.6756204962730408,0.41922232508659363,0.6484922766685486,0.4383118748664856,0.6170856952667236,0.4532347321510315,0.5976065397262573,0.4663403630256653,0.5882086753845215,0.41896358132362366,0.5690544247627258,0.448826402425766,0.5622487664222717,0.47072386741638184,0.5657444596290588,0.487366259098053,0.5743538737297058,0.4160269796848297,0.5692334175109863,0.4484211802482605,0.5614572763442993,0.47121334075927734,0.5656914710998535,0.4880228638648987,0.5752226710319519,0.4154890179634094,0.5763936042785645,0.4467211663722992,0.5672524571418762,0.467282235622406,0.5722157955169678,0.4815559387207031,0.5793042182922363,0.4162936210632324,0.58900386095047,0.44131049513816833,0.5787913799285889,0.45826998353004456,0.5782954096794128,0.4713967442512512,0.5801035761833191
007_mp,0.3750031292438507,0.678415060043335,0.39408078789711,0.6453920602798462,0.41011348366737366,0.612382709980011,0.4257511496543884,0.5905663371086121,0.4416317045688629,0.5755262970924377,0.3833673298358917,0.5619602203369141,0.4172711968421936,0.5491412281990051,0.44122833013534546,0.547542154788971,0.45988696813583374,0.5521748065948486,0.3800855576992035,0.5618743300437927,0.419385701417923,0.5496541857719421,0.4443903863430023,0.5491173267364502,0.46423375606536865,0.5536339282989502,0.3818974792957306,0.5683872699737549,0.4200088381767273,0.557151198387146,0.44286128878593445,0.5573856234550476,0.4605429172515869,0.561000406742096,0.38709327578544617,0.5807787179946899,0.41583967208862305,0.5718700885772705,0.43395182490348816,0.5689625144004822,0.4485366940498352,0.5685890316963196
007_mp,0.35906535387039185,0.6791026592254639,0.3775876760482788,0.638007640838623,0.39121201634407043,0.6040056943893433,0.4057169556617737,0.5828413367271423,0.41956424713134766,0.5678679943084717,0.37026968598365784,0.5605764389038086,0.4002619683742523,0.5388058423995972,0.4227246642112732,0.5404090881347656,0.44032347202301025,0.5490628480911255,0.3643837571144104,0.5659488439559937,0.40253084897994995,0.5474556684494019,0.42835575342178345,0.5569649934768677,0.4448889493942261,0.5741750001907349,0.3616184592247009,0.5778563022613525,0.4005357027053833,0.5682592988014221,0.4202398955821991,0.5847777724266052,0.42986977100372314,0.6026051044464111,0.3608494699001312,0.5938042998313904,0.39175695180892944,0.5870617032051086,0.40702447295188904,0.59892338514328,0.41466522216796875,0.6141722202301025
007_mp,0.30391237139701843,0.7069839239120483,0.325683057308197,0.6631160378456116,0.3400215208530426,0.6184453964233398,0.3543072044849396,0.5901693105697632,0.36660563945770264,0.5678832530975342,0.3092992603778839,0.5832473039627075,0.33896395564079285,0.561930775642395,0.3575175702571869,0.5651904344558716,0.3716326355934143,0.5685076117515564,0.30163025856018066,0.5961434245109558,0.3366119861602783,0.58402419090271,0.34028109908103943,0.605852484703064,0.33557745814323425,0.6187563538551331,0.2972264587879181,0.6165331602096558,0.33272087574005127,0.6059184670448303,0.33433404564857483,0.6295188069343567,0.3274042308330536,0.6393488049507141,0.2956981956958771,0.6387247443199158,0.3233981132507324,0.6254280805587769,0.3282291889190674,0.6386317610740662,0.32483014464378357,0.6454805731773376
007_mp,0.29723653197288513,0.7298297882080078,0.31958940625190735,0.6875661611557007,0.3298788070678711,0.6351882219314575,0.33907970786094666,0.6051480770111084,0.3524875044822693,0.5852341651916504,0.3011120855808258,0.5930217504501343,0.3268370032310486,0.5730034112930298,0.3450333774089813,0.5786733627319336,0.35828277468681335,0.5805277824401855,0.29069215059280396,0.6020105481147766,0.32454177737236023,0.596332848072052,0.32530340552330017,0.6318089962005615,0.3152434229850769,0.642223596572876,0.28420695662498474,0.6207618713378906,0.317665159702301,0.6181991696357727,0.3189283013343811,0.6504487991333008,0.3079126477241516,0.6567530035972595,0.2802237570285797,0.6434481739997864,0.30811449885368347,0.6383079290390015,0.3109801411628723,0.6613986492156982,0.301186740398407,0.669799268245697
007_mp,0.29388442635536194,0.7302915453910828,0.3149658441543579,0.6922047138214111,0.3249240517616272,0.6445064544677734,0.33172646164894104,0.6109210848808289,0.34217730164527893,0.5864483118057251,0.29464495182037354,0.5978255271911621,0.32125625014305115,0.5854898691177368,0.3373771607875824,0.5869950652122498,0.3477803170681,0.5863894820213318,0.28435617685317993,0.6080294847488403,0.3202989399433136,0.6101387739181519,0.32488641142845154,0.6462547779083252,0.31793490052223206,0.6608066558837891,0.2780194878578186,0.6270684599876404,0.31409868597984314,0.6325662732124329,0.31775084137916565,0.6667913198471069,0.3102007508277893,0.6769052147865295,0.274458646774292,0.6502684354782104,0.3042013943195343,0.6502780318260193,0.30884817242622375,0.6758050918579102,0.3024999499320984,0.6864959001541138
007_mp,0.28708139061927795,0.7508285045623779,0.3109288215637207,0.7032127380371094,0.32311710715293884,0.6554774641990662,0.3315097987651825,0.6246892213821411,0.34168151021003723,0.599943995475769,0.29408445954322815,0.6107229590415955,0.32041579484939575,0.598768949508667,0.3370642364025116,0.5980242490768433,0.34890276193618774,0.5937576293945312,0.28375503420829773,0.6213075518608093,0.3189387321472168,0.6268289089202881,0.3216813802719116,0.6599426865577698,0.3137648403644562,0.6731391549110413,0.2770236134529114,0.6419843435287476,0.31124213337898254,0.6494371294975281,0.31407633423805237,0.680297315120697,0.3057166337966919,0.6885808706283569,0.27271321415901184,0.6662982106208801,0.2996639013290405,0.6686230897903442,0.3052895665168762,0.6891235709190369,0.30100467801094055,0.6968835592269897
007_mp,0.2894882261753082,0.746651828289032,0.30896100401878357,0.7070011496543884,0.3203984200954437,0.6588265299797058,0.3301433324813843,0.627457320690155,0.3416147530078888,0.6039134860038757,0.2922273576259613,0.613271951675415,0.31766295433044434,0.604130208492279,0.3334560990333557,0.6014187335968018,0.34603893756866455,0.596743106842041,0.28211361169815063,0.6232325434684753,0.3185509145259857,0.6336770057678223,0.3205487132072449,0.6676020622253418,0.3135424852371216,0.6806885004043579,0.2758515775203705,0.6428024768829346,0.3103652596473694,0.6570732593536377,0.31159543991088867,0.6864009499549866,0.3044089078903198,0.6925144791603088,0.27222150564193726,0.6659449338912964,0.3000163733959198,0.6745090484619141,0.3033028841018677,0.6952000260353088,0.29767289757728577,0.701164722442627
007_mp,0.28889426589012146,0.7472905516624451,0.3110787570476532,0.7089887857437134,0.32321739196777344,0.6597217321395874,0.3327144384384155,0.6265080571174622,0.34290939569473267,0.6033160090446472,0.2961399555206299,0.6146425604820251,0.3245169520378113,0.6025378108024597,0.3423859477043152,0.6063392162322998,0.3552180528640747,0.6084520220756531,0.28529077768325806,0.6249393224716187,0.3200947642326355,0.6344845294952393,0.32170283794403076,0.6686090230941772,0.3144991397857666,0.684376060962677,0.27779051661491394,0.6451424956321716,0.3112734258174896,0.6580219268798828,0.3129011392593384,0.6881144642829895,0.30644991993904114,0.69617760181427,0.2731015980243683,0.6682901978492737,0.29979076981544495,0.67899090051651,0.3036961853504181,0.6992948055267334,0.2992407977581024,0.704606831073761
007_mp,0.2887340486049652,0.7509440779685974,0.31105709075927734,0.710733950138092,0.32391947507858276,0.6635975241661072,0.3347039818763733,0.6341720223426819,0.34427180886268616,0.6110726594924927,0.29392382502555847,0.6163678169250488,0.324565589427948,0.6037493348121643,0.34399160742759705,0.6077926158905029,0.35772061347961426,0.6096208095550537,0.2835372984409332,0.6272038817405701,0.32032832503318787,0.6399366855621338,0.32164034247398376,0.6730490922927856,0.3135574460029602,0.6859185099601746,0.2770591080188751,0.6485020518302917,0.3122078478336334,0.6627004742622375,0.3137223720550537,0.6925292611122131,0.3063082993030548,0.6993191242218018,0.273358017206192,0.6725465655326843,0.30149248242378235,0.6821072101593018,0.30493220686912537,0.7023722529411316,0.29951804876327515,0.7076610326766968
007_mp,0.2912221848964691,0.7552814483642578,0.31269848346710205,0.7137033343315125,0.3247954249382019,0.6644109487533569,0.333540141582489,0.6333147883415222,0.3405021131038666,0.6078091263771057,0.2954830527305603,0.6201508641242981,0.3233669102191925,0.6090864539146423,0.34243425726890564,0.6130453944206238,0.3565047085285187,0.6155896186828613,0.2853860855102539,0.6305911540985107,0.3204440176486969,0.6372697949409485,0.32313284277915955,0.671654999256134,0.3165913224220276,0.6879251003265381,0.2789130210876465,0.6508185267448425,0.3131534159183502,0.6606011390686035,0.3146362900733948,0.6913900971412659,0.3070189356803894,0.6991586089134216,0.27519920468330383,0.6741552352905273,0.3032839298248291,0.6810122132301331,0.30620285868644714,0.70173579454422,0.30000799894332886,0.7065909504890442
007_mp,0.29235920310020447,0.7559637427330017,0.312527596950531,0.7147539854049683,0.3237050175666809,0.6661545038223267,0.3325819969177246,0.6347981691360474,0.34183114767074585,0.6101638674736023,0.2954121530056,0.6210576891899109,0.3229812681674957,0.6092961430549622,0.3420192301273346,0.6090115308761597,0.35665827989578247,0.6069803237915039,0.2852679491043091,0.6311635971069336,0.32102102041244507,0.6394557356834412,0.3241259455680847,0.6724991798400879,0.3172244727611542,0.6873759031295776,0.278933584690094,0.6509751081466675,0.3135840594768524,0.6615997552871704,0.3163647949695587,0.6909435987472534,0.3092760741710663,0.7000332474708557,0.27525216341018677,0.6740061640739441,0.30370888113975525,0.6825481057167053,0.30767306685447693,0.7026475071907043,0.3020021319389343,0.7088485360145569
007_mp,0.293962299823761,0.7531545758247375,0.31334614753723145,0.7139347195625305,0.3248852789402008,0.6662932634353638,0.3349373936653137,0.635343611240387,0.3454899489879608,0.6113753318786621,0.2976885437965393,0.6184534430503845,0.3249303102493286,0.6067113876342773,0.3417116105556488,0.6068421602249146,0.3540583848953247,0.6070724725723267,0.28733715415000916,0.6272042989730835,0.3229033946990967,0.6370888948440552,0.32513976097106934,0.6705837845802307,0.3182430863380432,0.6846444010734558,0.28085270524024963,0.6469073295593262,0.31554654240608215,0.6594535112380981,0.31689780950546265,0.6880164742469788,0.309500128030777,0.6949301958084106,0.27714890241622925,0.6709061861038208,0.3057083189487457,0.6810415983200073,0.3085750341415405,0.7006619572639465,0.3024819791316986,0.705281138420105
007_mp,0.28870663046836853,0.7443060874938965,0.31281644105911255,0.7072873115539551,0.3278525173664093,0.6661137938499451,0.33949071168899536,0.6390630006790161,0.34708964824676514,0.6160791516304016,0.29751306772232056,0.6143195629119873,0.32882967591285706,0.6011191010475159,0.34912386536598206,0.6057639718055725,0.36360710859298706,0.6099778413772583,0.28702643513679504,0.6266264319419861,0.32565730810165405,0.6380818486213684,0.32500889897346497,0.6743127107620239,0.3142954409122467,0.6812885403633118,0.2809109091758728,0.6479777693748474,0.31808003783226013,0.660697340965271,0.31787052750587463,0.6911622285842896,0.30808329582214355,0.694374144077301,0.2775396704673767,0.6706455945968628,0.3067203760147095,0.6782540082931519,0.3076309859752655,0.6990906596183777,0.29915651679039,0.7031029462814331
007_mp,0.29296639561653137,0.745201587677002,0.3170924484729767,0.7099971771240234,0.33216404914855957,0.666394829750061,0.34300047159194946,0.6361967325210571,0.3542162775993347,0.6151757836341858,0.30481210350990295,0.6156940460205078,0.3335447609424591,0.6047739386558533,0.35186007618904114,0.608121931552887,0.36504706740379333,0.6106443405151367,0.2940172255039215,0.6259505748748779,0.3312595784664154,0.638870358467102,0.33118918538093567,0.6738882064819336,0.321923166513443,0.6848301291465759,0.28702375292778015,0.6471529006958008,0.32303059101104736,0.663825511932373,0.3229568302631378,0.6942781805992126,0.3143596649169922,0.6992154717445374,0.2831646203994751,0.6712789535522461,0.3120749592781067,0.6816043853759766,0.3145715594291687,0.7021599411964417,0.3077348470687866,0.706808865070343
007_mp,0.29771795868873596,0.7529420256614685,0.3190431594848633,0.7103390693664551,0.3332991600036621,0.6621159315109253,0.3466232120990753,0.6339735984802246,0.3609957993030548,0.6158169507980347,0.30536165833473206,0.6129047870635986,0.3392883837223053,0.613798975944519,0.3484998941421509,0.6412261724472046,0.35125669836997986,0.6487308144569397,0.29629990458488464,0.6271412968635559,0.3361434042453766,0.6418307423591614,0.3331425189971924,0.6760183572769165,0.32269492745399475,0.6778312921524048,0.2908085286617279,0.649551272392273,0.3295302093029022,0.6665623188018799,0.3261324465274811,0.695360541343689,0.3156609833240509,0.6958061456680298,0.28843408823013306,0.674319863319397,0.3186936378479004,0.6851106286048889,0.31818827986717224,0.70561283826828,0.3093026280403137,0.7084404826164246
007_mp,0.3021705448627472,0.7613813877105713,0.3243888318538666,0.714931845664978,0.33620887994766235,0.6748429536819458,0.35117295384407043,0.6493261456489563,0.36532577872276306,0.629485011100769,0.3126310408115387,0.6251583695411682,0.3402825891971588,0.6213991045951843,0.34960538148880005,0.638570249080658,0.3509402275085449,0.6451838612556458,0.30259060859680176,0.6395407319068909,0.33666181564331055,0.6482342481613159,0.3376147449016571,0.6761788129806519,0.3282145857810974,0.6730740666389465,0.296236127614975,0.6634252071380615,0.3271923065185547,0.670278012752533,0.3318006098270416,0.6949646472930908,0.3246956169605255,0.6963129639625549,0.293071985244751,0.6887703537940979,0.3192532956600189,0.6900848150253296,0.32618552446365356,0.7067893743515015,0.3212530314922333,0.7117128372192383
