label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
ANEL_VIARIO,0.5487203598022461,0.8019680380821228,0.5308386087417603,0.7593404650688171,0.5068759322166443,0.7381174564361572,0.48360779881477356,0.7333441972732544,0.4611412286758423,0.7388207316398621,0.5086998343467712,0.7344803810119629,0.47291839122772217,0.7261915802955627,0.45336148142814636,0.732756495475769,0.44373849034309387,0.7417910099029541,0.5110198259353638,0.769153356552124,0.4706116020679474,0.7681752443313599,0.45050832629203796,0.7742180228233337,0.44210901856422424,0.7771861553192139,0.5134451985359192,0.8084936141967773,0.47723230719566345,0.817926824092865,0.45706242322921753,0.8225150108337402,0.4468252658843994,0.8227622509002686,0.5162762403488159,0.848585844039917,0.48660099506378174,0.859154462814331,0.4692712128162384,0.8630557656288147,0.4572601020336151,0.8645671606063843
ANEL_VIARIO,0.5112881660461426,0.868047833442688,0.4990555942058563,0.8233644962310791,0.4870017170906067,0.7893472909927368,0.48860710859298706,0.7730424404144287,0.4967936873435974,0.7767384648323059,0.45297449827194214,0.8258432149887085,0.4884852468967438,0.8034862279891968,0.5057332515716553,0.7974181771278381,0.5043913722038269,0.7982559204101562,0.45743367075920105,0.868625819683075,0.498562753200531,0.836674153804779,0.5158178806304932,0.8268419504165649,0.5081218481063843,0.8263388872146606,0.4687303602695465,0.9027355909347534,0.5084786415100098,0.8700457811355591,0.5226567983627319,0.8574527502059937,0.5146824717521667,0.8577638268470764,0.4815201461315155,0.9284682273864746,0.5124067664146423,0.9038811922073364,0.5236579179763794,0.8921461701393127,0.5198561549186707,0.8921904563903809
ANEL_VIARIO,0.34796568751335144,0.8615376949310303,0.3686479926109314,0.843865156173706,0.39147430658340454,0.8394326567649841,0.41145575046539307,0.8385888934135437,0.4283502995967865,0.8310627341270447,0.38545089960098267,0.8736132383346558,0.40497201681137085,0.918117880821228,0.41557788848876953,0.9391021728515625,0.42380985617637634,0.9527362585067749,0.37327805161476135,0.89299076795578,0.39688926935195923,0.9392780065536499,0.41018161177635193,0.9585739970207214,0.4200335741043091,0.9678192138671875,0.3635096549987793,0.9084502458572388,0.3863392770290375,0.9514532685279846,0.3988022804260254,0.9686002731323242,0.4081292748451233,0.9761552810668945,0.3565698564052582,0.9220141768455505,0.37433233857154846,0.9552178382873535,0.38431474566459656,0.9716073274612427,0.39313456416130066,0.9801275730133057
ANEL_VIARIO,0.37880828976631165,0.8298724889755249,0.40892699360847473,0.8252626657485962,0.4343303442001343,0.8440451622009277,0.45076900720596313,0.8725674152374268,0.45795029401779175,0.9042896628379822,0.4327205717563629,0.8627785444259644,0.4502096176147461,0.9135643243789673,0.45469608902931213,0.9254958629608154,0.4550460875034332,0.9213016629219055,0.41820281744003296,0.8825295567512512,0.43631061911582947,0.9349797368049622,0.4414689540863037,0.9429660439491272,0.44239065051078796,0.9355551600456238,0.4031979441642761,0.897949755191803,0.4208641052246094,0.9492446780204773,0.42677199840545654,0.9546300768852234,0.42888927459716797,0.9480225443840027,0.3893839418888092,0.9098566174507141,0.4041941463947296,0.9485142230987549,0.4102228879928589,0.9564765691757202,0.41283127665519714,0.9540252685546875
ANEL_VIARIO,0.5859084725379944,0.8412202000617981,0.5571898818016052,0.8095029592514038,0.5375529527664185,0.7932496070861816,0.5205727815628052,0.796974778175354,0.5026656985282898,0.8196320533752441,0.5420786738395691,0.8228892087936401,0.5141907930374146,0.8446158766746521,0.49764442443847656,0.8540052175521851,0.4888106882572174,0.8617603778839111,0.5531940460205078,0.8519310355186462,0.5225470662117004,0.8691257834434509,0.5039626359939575,0.8806305527687073,0.49265187978744507,0.8868639469146729,0.5608270168304443,0.8794381022453308,0.5321463942527771,0.8933088183403015,0.5117297172546387,0.9025412201881409,0.49806296825408936,0.9063875079154968,0.5651910305023193,0.9043610095977783,0.5416944026947021,0.9166423082351685,0.5260223150253296,0.9192864894866943,0.5144480466842651,0.9193383455276489
ANEL_VIARIO,0.36450594663619995,0.8110721111297607,0.3895013630390167,0.814919114112854,0.4051235020160675,0.8379390239715576,0.41411975026130676,0.8631426095962524,0.417333722114563,0.8859575390815735,0.41235336661338806,0.8735867142677307,0.4212634861469269,0.9233874678611755,0.4186393916606903,0.9452305436134338,0.4149188697338104,0.9565060138702393,0.40102317929267883,0.8843973278999329,0.404733270406723,0.9405507445335388,0.40052226185798645,0.9613377451896667,0.3967655301094055,0.973198413848877,0.3860183358192444,0.8897815346717834,0.3876887261867523,0.9442886710166931,0.3841147720813751,0.9694586992263794,0.3806977868080139,0.9856488704681396,0.37010902166366577,0.8907871246337891,0.3721727728843689,0.9348104000091553,0.37051013112068176,0.9573351144790649,0.3689948618412018,0.974080502986908
ANEL_VIARIO,0.36729446053504944,0.7946040630340576,0.39424094557762146,0.808829128742218,0.4077644944190979,0.8366639018058777,0.41482317447662354,0.8665350675582886,0.41349563002586365,0.8903265595436096,0.4149417579174042,0.8599309325218201,0.4216758608818054,0.9139741659164429,0.4164152145385742,0.9380158185958862,0.4107755124568939,0.9500441551208496,0.40244942903518677,0.8720957040786743,0.4042905271053314,0.9319823980331421,0.3981179893016815,0.953342080116272,0.39329826831817627,0.9628090262413025,0.38730236887931824,0.8768706917762756,0.3891833424568176,0.9345609545707703,0.38621339201927185,0.9590499401092529,0.3829934597015381,0.9714986681938171,0.369933158159256,0.8767315149307251,0.3731837868690491,0.9239815473556519,0.3719432055950165,0.9475595951080322,0.37088945508003235,0.9635769128799438
ANEL_VIARIO,0.3600010871887207,0.6308864951133728,0.3848927915096283,0.6141532063484192,0.40992262959480286,0.6290318965911865,0.42544129490852356,0.6533215641975403,0.43443676829338074,0.6767740249633789,0.422538161277771,0.6582263112068176,0.43775975704193115,0.7045743465423584,0.4391670227050781,0.7347564697265625,0.43606555461883545,0.7556082010269165,0.4135996103286743,0.6699807643890381,0.4253733456134796,0.7215145826339722,0.4261859655380249,0.7517493963241577,0.42572227120399475,0.7726302146911621,0.4004751443862915,0.680813729763031,0.4116537868976593,0.727857232093811,0.41590824723243713,0.7563772201538086,0.41642263531684875,0.7795217633247375,0.38510289788246155,0.6952364444732666,0.3947436511516571,0.733340859413147,0.39931362867355347,0.7590442299842834,0.40154939889907837,0.7806631326675415
ANEL_VIARIO,0.3736952841281891,0.579166829586029,0.39556851983070374,0.5676171779632568,0.41839903593063354,0.5771313905715942,0.4343988597393036,0.596537172794342,0.44308656454086304,0.6204505562782288,0.4297246038913727,0.5856629610061646,0.4508630931377411,0.6259152293205261,0.45338553190231323,0.6562689542770386,0.4512809216976166,0.678618848323822,0.42371031641960144,0.5985236167907715,0.43999695777893066,0.6448543071746826,0.44086357951164246,0.6773723363876343,0.4390217065811157,0.7005720734596252,0.4141587018966675,0.6123468279838562,0.4278455376625061,0.6574040651321411,0.42951664328575134,0.6891021132469177,0.42820480465888977,0.712341845035553,0.4021744728088379,0.6267165541648865,0.41258004307746887,0.6642489433288574,0.41518861055374146,0.6911174058914185,0.4159318208694458,0.7124667763710022
ANEL_VIARIO,0.3754552900791168,0.5328908562660217,0.399878591299057,0.5251951217651367,0.4249671995639801,0.5335752367973328,0.4423424303531647,0.5497264266014099,0.4521964490413666,0.5735127925872803,0.4368441700935364,0.5150757431983948,0.45708510279655457,0.5595254898071289,0.4598706364631653,0.5928913950920105,0.45800870656967163,0.6170060634613037,0.4318866431713104,0.5226454734802246,0.4509110152721405,0.5733985900878906,0.4508572816848755,0.609338641166687,0.4473092257976532,0.6336243748664856,0.4232882559299469,0.5371119976043701,0.4386740028858185,0.589031457901001,0.43733417987823486,0.620947003364563,0.4341205954551697,0.6429665684700012,0.4129813015460968,0.5563448667526245,0.4230184853076935,0.5980343818664551,0.42451271414756775,0.6223533749580383,0.4242975413799286,0.6400701999664307
